,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,getOffCarRate
8,2호선,선릉역,220,20220930,20221229,211,성수역,228,서울대입구역,219,삼성역,1,0,SAT,17,00,"[3, 11, 12, 11, 12, 14, 11, 10, 9, 7]"
8,2호선,선릉역,220,20220930,20221229,211,성수역,228,서울대입구역,219,삼성역,1,0,SAT,17,10,"[3, 11, 12, 11, 12, 13, 13, 9, 10, 6]"
8,2호선,선릉역,220,20220930,20221229,211,성수역,228,서울대입구역,219,삼성역,1,0,SAT,17,20,"[4, 10, 11, 11, 12, 13, 15, 8, 11, 6]"
8,2호선,선릉역,220,20220930,20221229,211,성수역,228,서울대입구역,219,삼성역,1,0,SAT,17,30,"[5, 10, 12, 12, 12, 14, 14, 9, 9, 6]"
8,2호선,선릉역,220,20220930,20221229,211,성수역,228,서울대입구역,219,삼성역,1,0,SAT,17,40,"[5, 9, 13, 12, 11, 13, 14, 9, 8, 5]"
8,2호선,선릉역,220,20220930,20221229,211,성수역,228,서울대입구역,219,삼성역,1,0,SAT,17,50,"[5, 9, 13, 13, 10, 11, 16, 8, 9, 4]"
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,SAT,17,00,"[3, 10, 12, 11, 13, 14, 12, 9, 10, 7]"
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,SAT,17,10,"[4, 10, 12, 11, 12, 13, 14, 8, 11, 6]"
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,SAT,17,20,"[4, 10, 10, 11, 13, 13, 14, 8, 11, 7]"
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,SAT,17,30,"[5, 10, 11, 12, 12, 14, 14, 8, 9, 6]"
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,SAT,17,40,"[6, 9, 12, 12, 12, 13, 14, 9, 8, 5]"
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,SAT,17,50,"[5, 9, 13, 13, 11, 11, 16, 8, 9, 4]"
10,2호선,선릉역,220,20220930,20221229,211,성수역,239,홍대입구역,219,삼성역,1,0,SAT,17,00,"[3, 11, 12, 11, 12, 14, 11, 10, 9, 7]"
10,2호선,선릉역,220,20220930,20221229,211,성수역,239,홍대입구역,219,삼성역,1,0,SAT,17,10,"[3, 11, 12, 11, 12, 13, 13, 9, 10, 6]"
10,2호선,선릉역,220,20220930,20221229,211,성수역,239,홍대입구역,219,삼성역,1,0,SAT,17,20,"[4, 10, 11, 11, 12, 13, 15, 8, 11, 6]"
10,2호선,선릉역,220,20220930,20221229,211,성수역,239,홍대입구역,219,삼성역,1,0,SAT,17,30,"[5, 10, 12, 12, 12, 14, 14, 9, 9, 6]"
10,2호선,선릉역,220,20220930,20221229,211,성수역,239,홍대입구역,219,삼성역,1,0,SAT,17,40,"[5, 9, 13, 12, 11, 13, 14, 9, 8, 5]"
10,2호선,선릉역,220,20220930,20221229,211,성수역,239,홍대입구역,219,삼성역,1,0,SAT,17,50,"[5, 9, 13, 13, 10, 11, 16, 8, 9, 4]"
11,2호선,선릉역,220,20220930,20221229,219,삼성역,211-R,성수역,219,삼성역,1,0,SAT,17,00,"[3, 11, 12, 11, 12, 14, 11, 10, 9, 7]"
11,2호선,선릉역,220,20220930,20221229,219,삼성역,211-R,성수역,219,삼성역,1,0,SAT,17,10,"[3, 11, 12, 11, 12, 13, 13, 9, 10, 6]"
11,2호선,선릉역,220,20220930,20221229,219,삼성역,211-R,성수역,219,삼성역,1,0,SAT,17,20,"[4, 10, 11, 11, 12, 13, 15, 8, 11, 6]"
11,2호선,선릉역,220,20220930,20221229,219,삼성역,211-R,성수역,219,삼성역,1,0,SAT,17,30,"[5, 10, 12, 12, 12, 14, 14, 9, 9, 6]"
11,2호선,선릉역,220,20220930,20221229,219,삼성역,211-R,성수역,219,삼성역,1,0,SAT,17,40,"[5, 9, 13, 12, 11, 13, 14, 9, 8, 5]"
11,2호선,선릉역,220,20220930,20221229,219,삼성역,211-R,성수역,219,삼성역,1,0,SAT,17,50,"[5, 9, 13, 13, 10, 11, 16, 8, 9, 4]"
12,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211,성수역,221,역삼역,0,0,SAT,17,00,"[3, 5, 10, 12, 16, 14, 13, 10, 11, 7]"
12,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211,성수역,221,역삼역,0,0,SAT,17,10,"[3, 6, 9, 13, 16, 14, 13, 10, 10, 7]"
12,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211,성수역,221,역삼역,0,0,SAT,17,20,"[3, 5, 8, 13, 15, 16, 13, 11, 10, 6]"
