,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,congestionCar
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,FRI,16,00,"[57, 73, 71, 97, 70, 82, 75, 64, 58, 53]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,FRI,16,10,"[68, 71, 79, 103, 92, 84, 93, 78, 64, 57]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,FRI,16,20,"[77, 87, 91, 100, 78, 93, 99, 88, 72, 65]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,FRI,16,30,"[86, 99, 92, 122, 99, 103, 108, 101, 94, 74]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,FRI,16,40,"[89, 108, 93, 121, 88, 100, 97, 92, 83, 69]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,FRI,16,50,"[72, 80, 83, 111, 77, 78, 94, 88, 73, 64]"
15,2호선,신림역,230,20221001,20221231,234,신도림역,211-R,성수역,231,신대방역,0,0,FRI,16,30,"[5, 5, 7, 7, 8, 7, 6, 6, 5, 5]"
15,2호선,신림역,230,20221001,20221231,234,신도림역,211-R,성수역,231,신대방역,0,0,FRI,16,40,"[8, 10, 13, 12, 16, 12, 11, 10, 10, 8]"
15,2호선,신림역,230,20221001,20221231,234,신도림역,211-R,성수역,231,신대방역,0,0,FRI,16,50,"[4, 5, 7, 7, 8, 7, 6, 7, 5, 4]"
3,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,231,신대방역,0,0,SAT,07,40,"[10, 13, 21, 22, 21, 18, 20, 15, 21, 19]"
3,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,231,신대방역,0,0,SAT,07,50,"[21, 27, 29, 38, 43, 45, 38, 40, 35, 44]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,SAT,07,00,"[10, 16, 19, 22, 21, 19, 23, 24, 18, 19]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,SAT,07,10,"[15, 18, 22, 20, 22, 16, 26, 18, 20, 23]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,SAT,07,20,"[19, 20, 20, 29, 39, 32, 29, 24, 21, 18]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,SAT,07,30,"[14, 27, 25, 20, 25, 29, 23, 22, 24, 23]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,SAT,07,40,"[15, 18, 30, 32, 30, 26, 29, 21, 30, 28]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,SAT,07,50,"[19, 24, 26, 34, 38, 40, 34, 35, 31, 39]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,SAT,07,00,"[4, 6, 8, 15, 8, 11, 15, 9, 8, 6]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,SAT,07,10,"[6, 10, 8, 20, 14, 9, 12, 9, 9, 4]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,SAT,07,20,"[3, 5, 7, 10, 6, 4, 8, 7, 7, 4]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,SAT,07,30,"[7, 12, 9, 17, 16, 10, 13, 7, 12, 7]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,SAT,07,40,"[4, 3, 11, 13, 10, 13, 9, 13, 9, 5]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,SAT,07,50,"[7, 10, 11, 17, 8, 10, 14, 14, 10, 8]"
15,2호선,신림역,230,20221001,20221231,234,신도림역,211-R,성수역,231,신대방역,0,0,SAT,07,30,"[4, 7, 6, 5, 7, 7, 6, 6, 6, 6]"
15,2호선,신림역,230,20221001,20221231,234,신도림역,211-R,성수역,231,신대방역,0,0,SAT,07,40,"[7, 8, 14, 15, 14, 12, 14, 10, 14, 13]"
15,2호선,신림역,230,20221001,20221231,234,신도림역,211-R,성수역,231,신대방역,0,0,SAT,07,50,"[7, 9, 10, 13, 14, 15, 13, 13, 12, 15]"
3,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,231,신대방역,0,0,WED,19,00,"[30, 40, 51, 48, 61, 47, 42, 42, 40, 37]"
3,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,231,신대방역,0,0,WED,19,10,"[26, 37, 51, 47, 61, 48, 44, 43, 45, 38]"
3,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,231,신대방역,0,0,WED,19,20,"[26, 27, 38, 40, 50, 39, 35, 38, 36, 30]"
3,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,231,신대방역,0,0,WED,19,30,"[26, 28, 35, 43, 48, 37, 35, 30, 30, 29]"
3,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,231,신대방역,0,0,WED,19,40,"[19, 25, 32, 31, 48, 31, 27, 25, 26, 26]"
3,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,231,신대방역,0,0,WED,19,50,"[20, 25, 34, 24, 36, 28, 24, 23, 24, 23]"
4,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,229,봉천역,1,0,WED,19,00,"[96, 112, 103, 125, 93, 107, 125, 128, 101, 90]"
4,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,229,봉천역,1,0,WED,19,10,"[70, 90, 80, 101, 82, 86, 91, 94, 79, 66]"
4,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,229,봉천역,1,0,WED,19,20,"[75, 89, 79, 100, 83, 83, 97, 91, 83, 60]"
