,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,getOffCarRate
8,1호선,서울역,133,20220926,20221225,107,양주역,152,부평역,132,시청역,1,0,MON,08,00,"[16, 16, 10, 12, 5, 5, 5, 10, 7, 14]"
8,1호선,서울역,133,20220926,20221225,107,양주역,152,부평역,132,시청역,1,0,MON,08,10,"[15, 15, 11, 13, 5, 4, 6, 10, 7, 14]"
8,1호선,서울역,133,20220926,20221225,107,양주역,152,부평역,132,시청역,1,0,MON,08,20,"[14, 14, 10, 13, 5, 4, 7, 10, 8, 15]"
8,1호선,서울역,133,20220926,20221225,107,양주역,152,부평역,132,시청역,1,0,MON,08,30,"[14, 13, 9, 14, 6, 4, 7, 11, 8, 16]"
8,1호선,서울역,133,20220926,20221225,107,양주역,152,부평역,132,시청역,1,0,MON,08,40,"[12, 12, 9, 15, 6, 4, 8, 10, 7, 17]"
8,1호선,서울역,133,20220926,20221225,107,양주역,152,부평역,132,시청역,1,0,MON,08,50,"[11, 13, 9, 14, 5, 3, 7, 11, 8, 19]"
9,1호선,서울역,133,20220926,20221225,107,양주역,161,인천역,132,시청역,1,0,MON,08,00,"[15, 16, 10, 12, 5, 5, 5, 11, 7, 15]"
9,1호선,서울역,133,20220926,20221225,107,양주역,161,인천역,132,시청역,1,0,MON,08,10,"[15, 15, 11, 12, 5, 4, 6, 11, 7, 15]"
9,1호선,서울역,133,20220926,20221225,107,양주역,161,인천역,132,시청역,1,0,MON,08,20,"[14, 14, 10, 12, 5, 4, 6, 11, 8, 15]"
9,1호선,서울역,133,20220926,20221225,107,양주역,161,인천역,132,시청역,1,0,MON,08,30,"[14, 13, 10, 13, 5, 4, 7, 12, 7, 16]"
9,1호선,서울역,133,20220926,20221225,107,양주역,161,인천역,132,시청역,1,0,MON,08,40,"[13, 12, 9, 14, 5, 4, 7, 12, 7, 17]"
9,1호선,서울역,133,20220926,20221225,107,양주역,161,인천역,132,시청역,1,0,MON,08,50,"[11, 12, 9, 15, 5, 4, 7, 11, 7, 19]"
10,1호선,서울역,133,20220926,20221225,110,의정부역,141,구로역,132,시청역,1,0,MON,08,00,"[16, 16, 10, 12, 5, 4, 5, 11, 7, 14]"
10,1호선,서울역,133,20220926,20221225,110,의정부역,141,구로역,132,시청역,1,0,MON,08,10,"[15, 15, 11, 12, 5, 4, 6, 11, 7, 15]"
10,1호선,서울역,133,20220926,20221225,110,의정부역,141,구로역,132,시청역,1,0,MON,08,20,"[14, 14, 10, 13, 5, 4, 7, 11, 8, 15]"
10,1호선,서울역,133,20220926,20221225,110,의정부역,141,구로역,132,시청역,1,0,MON,08,30,"[14, 13, 10, 14, 5, 4, 7, 11, 8, 16]"
10,1호선,서울역,133,20220926,20221225,110,의정부역,141,구로역,132,시청역,1,0,MON,08,40,"[12, 12, 9, 14, 5, 4, 7, 11, 8, 17]"
10,1호선,서울역,133,20220926,20221225,110,의정부역,141,구로역,132,시청역,1,0,MON,08,50,"[11, 13, 9, 14, 5, 3, 7, 11, 8, 19]"
11,1호선,서울역,133,20220926,20221225,110,의정부역,161,인천역,132,시청역,1,0,MON,08,00,"[16, 16, 10, 12, 5, 4, 5, 11, 7, 14]"
11,1호선,서울역,133,20220926,20221225,110,의정부역,161,인천역,132,시청역,1,0,MON,08,10,"[15, 15, 11, 12, 5, 4, 6, 11, 7, 15]"
11,1호선,서울역,133,20220926,20221225,110,의정부역,161,인천역,132,시청역,1,0,MON,08,20,"[14, 14, 10, 13, 5, 4, 7, 11, 8, 15]"
11,1호선,서울역,133,20220926,20221225,110,의정부역,161,인천역,132,시청역,1,0,MON,08,30,"[14, 13, 10, 14, 5, 4, 7, 11, 8, 16]"
11,1호선,서울역,133,20220926,20221225,110,의정부역,161,인천역,132,시청역,1,0,MON,08,40,"[12, 12, 9, 14, 5, 4, 7, 11, 8, 17]"
11,1호선,서울역,133,20220926,20221225,110,의정부역,161,인천역,132,시청역,1,0,MON,08,50,"[11, 13, 9, 14, 5, 3, 7, 11, 8, 19]"
12,1호선,서울역,133,20220926,20221225,110,의정부역,P157-1,서동탄역,132,시청역,1,0,MON,08,00,"[15, 15, 10, 11, 6, 5, 6, 11, 7, 15]"
12,1호선,서울역,133,20220926,20221225,110,의정부역,P157-1,서동탄역,132,시청역,1,0,MON,08,10,"[14, 14, 10, 13, 5, 4, 7, 11, 7, 15]"
12,1호선,서울역,133,20220926,20221225,110,의정부역,P157-1,서동탄역,132,시청역,1,0,MON,08,20,"[13, 13, 10, 13, 6, 3, 7, 11, 8, 16]"
12,1호선,서울역,133,20220926,20221225,110,의정부역,P157-1,서동탄역,132,시청역,1,0,MON,08,30,"[12, 12, 9, 14, 5, 3, 8, 11, 8, 16]"
12,1호선,서울역,133,20220926,20221225,110,의정부역,P157-1,서동탄역,132,시청역,1,0,MON,08,40,"[12, 12, 9, 14, 5, 4, 7, 11, 8, 17]"
12,1호선,서울역,133,20220926,20221225,110,의정부역,P157-1,서동탄역,132,시청역,1,0,MON,08,50,"[11, 13, 9, 14, 5, 3, 7, 11, 8, 19]"
13,1호선,서울역,133,20220926,20221225,116,창동역,161,인천역,132,시청역,1,0,MON,08,00,"[16, 16, 10, 12, 5, 4, 5, 11, 7, 14]"
13,1호선,서울역,133,20220926,20221225,116,창동역,161,인천역,132,시청역,1,0,MON,08,10,"[15, 15, 11, 12, 5, 4, 6, 11, 7, 15]"
13,1호선,서울역,133,20220926,20221225,116,창동역,161,인천역,132,시청역,1,0,MON,08,20,"[14, 14, 10, 13, 5, 4, 7, 11, 8, 15]"
13,1호선,서울역,133,20220926,20221225,116,창동역,161,인천역,132,시청역,1,0,MON,08,30,"[14, 13, 10, 14, 5, 4, 7, 11, 8, 16]"
13,1호선,서울역,133,20220926,20221225,116,창동역,161,인천역,132,시청역,1,0,MON,08,40,"[12, 12, 9, 14, 5, 4, 7, 11, 8, 17]"
13,1호선,서울역,133,20220926,20221225,116,창동역,161,인천역,132,시청역,1,0,MON,08,50,"[11, 13, 9, 14, 5, 3, 7, 11, 8, 19]"
14,1호선,서울역,133,20220926,20221225,119,광운대역,141,구로역,132,시청역,1,0,MON,08,00,"[16, 16, 10, 12, 5, 4, 5, 11, 7, 14]"
14,1호선,서울역,133,20220926,20221225,119,광운대역,141,구로역,132,시청역,1,0,MON,08,10,"[15, 15, 11, 12, 5, 4, 6, 11, 7, 15]"
14,1호선,서울역,133,20220926,20221225,119,광운대역,141,구로역,132,시청역,1,0,MON,08,20,"[14, 14, 10, 13, 5, 4, 7, 11, 8, 15]"
14,1호선,서울역,133,20220926,20221225,119,광운대역,141,구로역,132,시청역,1,0,MON,08,30,"[14, 13, 10, 14, 5, 4, 7, 11, 8, 16]"
14,1호선,서울역,133,20220926,20221225,119,광운대역,141,구로역,132,시청역,1,0,MON,08,40,"[12, 12, 9, 14, 5, 4, 7, 11, 8, 17]"
14,1호선,서울역,133,20220926,20221225,119,광운대역,141,구로역,132,시청역,1,0,MON,08,50,"[11, 13, 9, 14, 5, 3, 7, 11, 8, 19]"
15,1호선,서울역,133,20220926,20221225,119,광운대역,161,인천역,132,시청역,1,0,MON,08,00,"[16, 16, 10, 12, 5, 4, 5, 11, 7, 14]"
15,1호선,서울역,133,20220926,20221225,119,광운대역,161,인천역,132,시청역,1,0,MON,08,10,"[15, 15, 11, 12, 5, 4, 6, 11, 7, 15]"
15,1호선,서울역,133,20220926,20221225,119,광운대역,161,인천역,132,시청역,1,0,MON,08,20,"[14, 14, 10, 13, 5, 4, 7, 11, 8, 15]"
15,1호선,서울역,133,20220926,20221225,119,광운대역,161,인천역,132,시청역,1,0,MON,08,30,"[14, 13, 10, 14, 5, 4, 7, 11, 8, 16]"
15,1호선,서울역,133,20220926,20221225,119,광운대역,161,인천역,132,시청역,1,0,MON,08,40,"[12, 12, 9, 14, 5, 4, 7, 11, 8, 17]"
15,1호선,서울역,133,20220926,20221225,119,광운대역,161,인천역,132,시청역,1,0,MON,08,50,"[11, 13, 9, 14, 5, 3, 7, 11, 8, 19]"
16,1호선,서울역,133,20220926,20221225,119,광운대역,P157,병점역,132,시청역,1,0,MON,08,00,"[16, 16, 10, 12, 5, 4, 5, 11, 7, 14]"
16,1호선,서울역,133,20220926,20221225,119,광운대역,P157,병점역,132,시청역,1,0,MON,08,10,"[15, 15, 11, 12, 5, 4, 6, 11, 7, 15]"
16,1호선,서울역,133,20220926,20221225,119,광운대역,P157,병점역,132,시청역,1,0,MON,08,20,"[14, 14, 10, 13, 5, 4, 7, 11, 8, 15]"
16,1호선,서울역,133,20220926,20221225,119,광운대역,P157,병점역,132,시청역,1,0,MON,08,30,"[14, 13, 10, 14, 5, 4, 7, 11, 8, 16]"
16,1호선,서울역,133,20220926,20221225,119,광운대역,P157,병점역,132,시청역,1,0,MON,08,40,"[12, 12, 9, 14, 5, 4, 7, 11, 8, 17]"
16,1호선,서울역,133,20220926,20221225,119,광운대역,P157,병점역,132,시청역,1,0,MON,08,50,"[11, 13, 9, 14, 5, 3, 7, 11, 8, 19]"
17,1호선,서울역,133,20220926,20221225,119,광운대역,P157-1,서동탄역,132,시청역,1,0,MON,08,00,"[16, 16, 10, 12, 5, 4, 5, 11, 7, 14]"
17,1호선,서울역,133,20220926,20221225,119,광운대역,P157-1,서동탄역,132,시청역,1,0,MON,08,10,"[15, 16, 10, 12, 5, 4, 6, 10, 7, 15]"
17,1호선,서울역,133,20220926,20221225,119,광운대역,P157-1,서동탄역,132,시청역,1,0,MON,08,20,"[14, 14, 10, 12, 5, 4, 6, 10, 8, 15]"
17,1호선,서울역,133,20220926,20221225,119,광운대역,P157-1,서동탄역,132,시청역,1,0,MON,08,30,"[14, 13, 9, 13, 6, 4, 6, 11, 9, 16]"
17,1호선,서울역,133,20220926,20221225,119,광운대역,P157-1,서동탄역,132,시청역,1,0,MON,08,40,"[13, 12, 9, 13, 6, 4, 7, 10, 9, 17]"
17,1호선,서울역,133,20220926,20221225,119,광운대역,P157-1,서동탄역,132,시청역,1,0,MON,08,50,"[12, 13, 8, 14, 6, 3, 7, 9, 9, 18]"
18,1호선,서울역,133,20220926,20221225,119,광운대역,P169,천안역,132,시청역,1,0,MON,08,00,"[16, 16, 10, 12, 5, 4, 5, 11, 7, 14]"
18,1호선,서울역,133,20220926,20221225,119,광운대역,P169,천안역,132,시청역,1,0,MON,08,10,"[15, 15, 11, 12, 5, 4, 6, 11, 7, 15]"
18,1호선,서울역,133,20220926,20221225,119,광운대역,P169,천안역,132,시청역,1,0,MON,08,20,"[14, 14, 10, 13, 5, 4, 7, 11, 8, 15]"
