,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,congestionCar
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,SUN,18,20,"[35, 44, 53, 44, 36, 46, 37, 37, 36, 32]"
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,SUN,18,30,"[33, 36, 46, 50, 38, 48, 38, 40, 43, 26]"
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,SUN,18,40,"[26, 38, 33, 33, 32, 37, 31, 26, 17, 19]"
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,SUN,18,50,"[29, 35, 36, 33, 35, 47, 34, 23, 27, 22]"
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,SUN,18,00,"[12, 16, 20, 20, 17, 18, 18, 13, 14, 12]"
3,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,221,역삼역,0,0,THU,09,00,"[56, 82, 93, 109, 99, 85, 98, 105, 87, 66]"
3,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,221,역삼역,0,0,THU,09,10,"[54, 72, 80, 97, 88, 76, 93, 83, 74, 53]"
3,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,221,역삼역,0,0,THU,09,20,"[46, 51, 72, 88, 78, 66, 80, 78, 63, 48]"
3,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,221,역삼역,0,0,THU,09,30,"[60, 66, 88, 88, 80, 70, 92, 80, 78, 58]"
3,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,221,역삼역,0,0,THU,09,40,"[58, 66, 85, 87, 82, 64, 84, 93, 82, 60]"
3,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,221,역삼역,0,0,THU,09,50,"[39, 47, 53, 60, 55, 46, 61, 61, 55, 43]"
4,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,219,삼성역,1,0,THU,09,00,"[54, 75, 82, 76, 70, 74, 86, 77, 61, 55]"
4,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,219,삼성역,1,0,THU,09,10,"[55, 72, 73, 78, 70, 71, 80, 78, 62, 51]"
4,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,219,삼성역,1,0,THU,09,20,"[64, 77, 83, 82, 71, 90, 85, 83, 69, 57]"
4,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,219,삼성역,1,0,THU,09,30,"[55, 75, 79, 75, 82, 86, 97, 85, 68, 58]"
4,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,219,삼성역,1,0,THU,09,40,"[25, 37, 40, 49, 39, 42, 47, 43, 32, 26]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,THU,09,00,"[46, 67, 76, 90, 81, 69, 80, 86, 71, 54]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,THU,09,10,"[53, 70, 78, 94, 85, 74, 91, 81, 72, 52]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,THU,09,20,"[52, 57, 80, 98, 88, 74, 90, 87, 70, 53]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,THU,09,30,"[60, 66, 88, 88, 80, 70, 92, 80, 78, 58]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,THU,09,40,"[64, 73, 95, 98, 92, 72, 94, 104, 92, 67]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,THU,09,50,"[52, 64, 71, 81, 74, 62, 82, 82, 73, 59]"
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,THU,09,00,"[64, 89, 97, 90, 83, 88, 101, 91, 73, 65]"
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,THU,09,10,"[57, 75, 76, 81, 73, 75, 84, 82, 65, 53]"
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,THU,09,20,"[51, 62, 66, 66, 57, 72, 68, 66, 55, 46]"
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,THU,09,30,"[46, 63, 67, 64, 69, 73, 81, 71, 57, 49]"
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,THU,09,40,"[33, 49, 52, 64, 52, 56, 62, 57, 42, 34]"
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,THU,09,50,"[47, 52, 66, 82, 74, 65, 79, 70, 47, 39]"
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,THU,09,10,"[29, 37, 38, 41, 37, 37, 42, 41, 32, 26]"
