,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,congestionCar
16,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,212,건대입구역,0,0,SUN,09,40,"[17, 22, 20, 17, 13, 16, 15, 13, 15, 20]"
16,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,212,건대입구역,0,0,SUN,09,50,"[15, 16, 22, 18, 19, 16, 17, 15, 16, 16]"
2,2호선,성수역,211,20220927,20221226,202,을지로입구역,211-R,성수역,212,건대입구역,0,0,MON,07,00,"[11, 12, 10, 9, 6, 8, 9, 8, 7, 11]"
4,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,212,건대입구역,0,0,MON,07,00,"[30, 34, 28, 24, 15, 21, 24, 23, 21, 30]"
4,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,212,건대입구역,0,0,MON,07,10,"[50, 61, 70, 50, 35, 41, 48, 47, 45, 73]"
4,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,212,건대입구역,0,0,MON,07,20,"[58, 68, 59, 50, 38, 51, 51, 53, 38, 54]"
4,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,212,건대입구역,0,0,MON,07,30,"[24, 32, 28, 22, 22, 24, 28, 23, 22, 26]"
4,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,212,건대입구역,0,0,MON,07,40,"[27, 38, 34, 39, 29, 40, 41, 46, 33, 33]"
4,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,212,건대입구역,0,0,MON,07,50,"[59, 63, 77, 71, 56, 78, 94, 77, 70, 76]"
5,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,210,뚝섬역,1,0,MON,07,40,"[47, 31, 38, 33, 29, 30, 33, 30, 28, 40]"
5,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,210,뚝섬역,1,0,MON,07,50,"[84, 53, 62, 78, 60, 70, 61, 63, 57, 82]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,MON,07,00,"[38, 44, 36, 31, 20, 27, 31, 29, 27, 38]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,MON,07,10,"[42, 50, 58, 41, 29, 34, 39, 39, 38, 60]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,MON,07,20,"[69, 80, 69, 59, 44, 60, 59, 62, 44, 64]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,MON,07,30,"[60, 79, 69, 56, 55, 61, 70, 59, 54, 66]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,MON,07,40,"[30, 41, 37, 42, 32, 44, 44, 49, 36, 36]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,MON,07,50,"[43, 47, 56, 52, 41, 57, 69, 57, 51, 56]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,MON,07,00,"[37, 33, 39, 31, 26, 38, 32, 23, 21, 29]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,MON,07,10,"[30, 17, 22, 22, 18, 19, 21, 21, 19, 22]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,MON,07,20,"[47, 29, 38, 39, 31, 25, 29, 39, 28, 34]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,MON,07,30,"[38, 23, 27, 25, 16, 22, 25, 22, 23, 29]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,MON,07,40,"[57, 38, 46, 39, 35, 36, 40, 36, 34, 49]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,MON,07,50,"[76, 47, 56, 69, 54, 63, 55, 56, 51, 74]"
9,2호선,성수역,211,20220927,20221226,219,삼성역,211-R,성수역,210,뚝섬역,1,0,MON,07,00,"[19, 17, 20, 16, 13, 20, 16, 12, 11, 15]"
16,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,212,건대입구역,0,0,MON,07,00,"[35, 40, 32, 28, 18, 25, 28, 26, 24, 35]"
16,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,212,건대입구역,0,0,MON,07,10,"[39, 47, 54, 38, 27, 32, 37, 36, 35, 56]"
16,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,212,건대입구역,0,0,MON,07,20,"[70, 82, 70, 60, 45, 61, 60, 63, 45, 65]"
16,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,212,건대입구역,0,0,MON,07,30,"[72, 95, 83, 66, 65, 73, 83, 70, 65, 79]"
16,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,212,건대입구역,0,0,MON,07,40,"[66, 91, 82, 94, 70, 97, 99, 110, 80, 80]"
16,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,212,건대입구역,0,0,MON,07,50,"[64, 69, 83, 77, 61, 84, 101, 83, 76, 82]"
17,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,210,뚝섬역,1,0,MON,07,00,"[49, 44, 52, 41, 35, 50, 42, 30, 28, 39]"
17,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,210,뚝섬역,1,0,MON,07,10,"[59, 34, 43, 42, 34, 37, 41, 42, 37, 42]"
17,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,210,뚝섬역,1,0,MON,07,20,"[81, 50, 66, 67, 53, 43, 49, 67, 47, 57]"
17,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,210,뚝섬역,1,0,MON,07,30,"[89, 53, 62, 58, 38, 51, 57, 52, 53, 67]"
17,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,210,뚝섬역,1,0,MON,07,40,"[88, 58, 71, 61, 53, 55, 62, 55, 52, 75]"
17,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,210,뚝섬역,1,0,MON,07,50,"[94, 59, 69, 87, 67, 78, 68, 70, 64, 92]"
4,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,212,건대입구역,0,0,SAT,17,00,"[14, 23, 24, 22, 23, 19, 26, 22, 23, 15]"
5,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,210,뚝섬역,1,0,SAT,17,00,"[45, 50, 62, 59, 38, 64, 58, 58, 50, 36]"
5,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,210,뚝섬역,1,0,SAT,17,10,"[54, 49, 68, 67, 51, 54, 62, 50, 50, 34]"
5,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,210,뚝섬역,1,0,SAT,17,20,"[23, 29, 30, 31, 22, 24, 34, 23, 17, 26]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,SAT,17,00,"[35, 59, 60, 56, 57, 48, 65, 55, 57, 38]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,SAT,17,10,"[46, 54, 78, 58, 69, 55, 66, 65, 48, 41]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,SAT,17,20,"[39, 55, 57, 54, 61, 74, 69, 62, 52, 47]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,SAT,17,30,"[20, 24, 24, 23, 29, 25, 33, 25, 21, 18]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,SAT,17,40,"[20, 31, 33, 33, 39, 34, 43, 31, 29, 27]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,SAT,17,50,"[44, 45, 44, 57, 59, 59, 68, 56, 39, 37]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,SAT,17,00,"[28, 32, 40, 37, 24, 41, 37, 37, 32, 23]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,SAT,17,10,"[51, 47, 64, 64, 48, 51, 59, 47, 47, 33]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,SAT,17,20,"[42, 54, 56, 58, 40, 45, 62, 43, 32, 47]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,SAT,17,30,"[54, 58, 60, 65, 54, 54, 59, 53, 46, 38]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,SAT,17,40,"[35, 38, 47, 32, 34, 37, 39, 38, 31, 29]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,SAT,17,50,"[32, 40, 42, 44, 38, 46, 48, 42, 30, 38]"
16,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,212,건대입구역,0,0,SAT,17,00,"[53, 88, 89, 83, 85, 71, 97, 82, 85, 57]"
16,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,212,건대입구역,0,0,SAT,17,10,"[62, 73, 106, 79, 94, 75, 89, 89, 65, 56]"
16,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,212,건대입구역,0,0,SAT,17,20,"[27, 38, 39, 37, 42, 50, 47, 42, 36, 32]"
4,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,212,건대입구역,0,0,TUE,09,00,"[50, 55, 61, 59, 44, 47, 51, 51, 52, 51]"
4,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,212,건대입구역,0,0,TUE,09,10,"[37, 42, 45, 41, 30, 31, 40, 34, 41, 39]"
4,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,212,건대입구역,0,0,TUE,09,20,"[36, 38, 46, 41, 37, 37, 46, 36, 35, 38]"
4,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,212,건대입구역,0,0,TUE,09,30,"[29, 32, 35, 33, 34, 33, 35, 30, 25, 35]"
4,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,212,건대입구역,0,0,TUE,09,40,"[17, 17, 21, 16, 13, 16, 19, 16, 12, 14]"
5,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,210,뚝섬역,1,0,TUE,09,00,"[57, 40, 50, 40, 32, 33, 34, 43, 37, 44]"
5,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,210,뚝섬역,1,0,TUE,09,10,"[52, 42, 48, 40, 33, 34, 41, 38, 37, 45]"
5,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,210,뚝섬역,1,0,TUE,09,20,"[23, 20, 23, 20, 16, 17, 23, 21, 17, 20]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,TUE,09,00,"[55, 60, 67, 65, 48, 51, 56, 56, 57, 55]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,TUE,09,10,"[52, 60, 63, 59, 42, 44, 56, 49, 58, 56]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,TUE,09,20,"[38, 40, 49, 43, 39, 39, 48, 38, 37, 40]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,TUE,09,30,"[32, 36, 39, 37, 38, 37, 39, 34, 28, 39]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,TUE,09,40,"[38, 39, 48, 36, 31, 37, 45, 36, 28, 32]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,TUE,09,50,"[33, 42, 39, 37, 32, 29, 37, 30, 25, 27]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,TUE,09,00,"[64, 45, 56, 45, 36, 37, 38, 48, 41, 49]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,TUE,09,10,"[52, 42, 48, 40, 33, 34, 41, 38, 37, 45]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,TUE,09,20,"[41, 35, 42, 36, 29, 31, 41, 38, 30, 36]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,TUE,09,30,"[64, 48, 67, 59, 43, 42, 57, 53, 39, 49]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,TUE,09,40,"[48, 38, 53, 34, 31, 34, 40, 28, 29, 36]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,TUE,09,50,"[36, 27, 35, 33, 25, 24, 28, 29, 25, 29]"
16,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,212,건대입구역,0,0,TUE,09,00,"[56, 61, 68, 66, 49, 52, 57, 57, 58, 56]"
16,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,212,건대입구역,0,0,TUE,09,10,"[76, 86, 92, 85, 61, 64, 81, 70, 84, 80]"
16,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,212,건대입구역,0,0,TUE,09,20,"[36, 38, 46, 41, 37, 37, 46, 36, 35, 38]"
4,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,212,건대입구역,0,0,WED,09,00,"[38, 41, 46, 45, 33, 35, 38, 38, 39, 38]"
4,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,212,건대입구역,0,0,WED,09,10,"[37, 42, 45, 41, 30, 31, 40, 34, 41, 39]"
4,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,212,건대입구역,0,0,WED,09,20,"[27, 29, 34, 31, 28, 27, 34, 27, 26, 28]"
4,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,212,건대입구역,0,0,WED,09,30,"[26, 29, 31, 30, 31, 30, 31, 28, 23, 32]"
4,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,212,건대입구역,0,0,WED,09,40,"[16, 16, 19, 15, 13, 15, 18, 15, 11, 13]"
4,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,212,건대입구역,0,0,WED,09,50,"[18, 23, 21, 20, 17, 16, 20, 16, 14, 15]"
5,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,210,뚝섬역,1,0,WED,09,00,"[82, 57, 72, 58, 46, 47, 49, 62, 53, 63]"
5,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,210,뚝섬역,1,0,WED,09,10,"[74, 59, 68, 56, 46, 49, 58, 54, 52, 64]"
5,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,210,뚝섬역,1,0,WED,09,20,"[31, 27, 32, 27, 22, 23, 31, 29, 22, 27]"
5,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,210,뚝섬역,1,0,WED,09,30,"[17, 13, 18, 16, 12, 11, 15, 14, 11, 13]"
