,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,congestionCar
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,FRI,07,20,"[31, 26, 27, 27, 31, 27, 21, 26]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,FRI,07,30,"[26, 21, 32, 22, 28, 26, 21, 24]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,FRI,07,40,"[29, 29, 35, 31, 31, 29, 27, 21]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,FRI,07,50,"[31, 36, 43, 42, 37, 35, 25, 30]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,SAT,16,00,"[19, 29, 29, 28, 29, 23, 28, 23]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,SAT,16,10,"[23, 29, 35, 34, 33, 29, 26, 31]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,SAT,16,20,"[23, 39, 42, 28, 33, 37, 33, 29]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,SAT,16,30,"[20, 34, 52, 42, 32, 44, 34, 29]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,SAT,16,40,"[30, 25, 42, 42, 48, 40, 38, 23]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,SAT,16,50,"[15, 29, 39, 39, 44, 38, 31, 38]"
4,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,SAT,16,00,"[25, 39, 38, 38, 39, 31, 37, 31]"
4,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,SAT,16,10,"[27, 33, 41, 40, 38, 33, 30, 37]"
4,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,SAT,16,20,"[25, 43, 46, 31, 36, 40, 36, 31]"
4,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,SAT,16,30,"[20, 34, 52, 42, 32, 44, 34, 29]"
4,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,SAT,16,40,"[28, 23, 40, 40, 46, 38, 36, 22]"
4,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,SAT,16,50,"[15, 29, 39, 39, 44, 38, 31, 38]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,SAT,16,00,"[25, 34, 42, 47, 44, 41, 42, 38]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,SAT,16,10,"[24, 36, 31, 47, 37, 39, 32, 34]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,SAT,16,20,"[27, 45, 36, 43, 39, 42, 50, 39]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,SAT,16,30,"[30, 38, 43, 32, 53, 49, 49, 43]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,SAT,16,40,"[21, 37, 38, 47, 46, 56, 44, 39]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,SAT,16,50,"[33, 35, 42, 38, 46, 42, 38, 38]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,SAT,16,00,"[21, 29, 37, 41, 38, 36, 37, 33]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,SAT,16,10,"[23, 35, 30, 46, 36, 38, 31, 33]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,SAT,16,20,"[27, 46, 37, 44, 39, 43, 52, 39]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,SAT,16,30,"[29, 37, 42, 31, 51, 48, 48, 42]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,SAT,16,40,"[22, 39, 40, 49, 48, 59, 47, 40]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,SAT,16,50,"[34, 36, 43, 39, 47, 43, 39, 39]"
2,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,TUE,08,00,"[59, 67, 89, 62, 63, 67, 75, 86]"
2,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,TUE,08,10,"[63, 83, 88, 61, 75, 83, 82, 99]"
2,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,TUE,08,20,"[84, 83, 110, 66, 76, 75, 85, 94]"
2,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,TUE,08,30,"[58, 70, 93, 48, 72, 77, 75, 98]"
2,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,TUE,08,40,"[49, 68, 86, 48, 65, 53, 63, 72]"
2,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,TUE,08,50,"[36, 49, 47, 25, 51, 41, 44, 51]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,TUE,08,00,"[52, 60, 79, 55, 56, 59, 66, 77]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,TUE,08,10,"[61, 81, 85, 59, 73, 81, 80, 97]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,TUE,08,20,"[86, 85, 112, 67, 78, 77, 87, 96]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,TUE,08,30,"[67, 81, 108, 56, 84, 90, 87, 114]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,TUE,08,40,"[36, 51, 64, 36, 49, 40, 47, 54]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,TUE,08,50,"[39, 54, 51, 28, 56, 45, 48, 55]"
5,6호선,공덕역,626,20220929,20221228,616,새절역,647,봉화산역,625,대흥역,1,0,TUE,08,00,"[53, 61, 80, 56, 57, 60, 67, 78]"
5,6호선,공덕역,626,20220929,20221228,616,새절역,647,봉화산역,625,대흥역,1,0,TUE,08,10,"[25, 33, 35, 25, 30, 34, 33, 40]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,TUE,08,00,"[51, 47, 66, 60, 56, 41, 37, 49]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,TUE,08,10,"[40, 41, 73, 53, 50, 54, 50, 55]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,TUE,08,20,"[47, 54, 82, 71, 72, 57, 60, 52]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,TUE,08,30,"[49, 41, 73, 67, 77, 55, 54, 48]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,TUE,08,40,"[47, 49, 67, 52, 58, 57, 47, 38]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,TUE,08,50,"[30, 33, 40, 29, 38, 31, 31, 24]"
11,6호선,공덕역,626,20220929,20221228,647,봉화산역,616,새절역,627,효창공원앞역,0,0,TUE,08,40,"[14, 14, 19, 15, 17, 17, 14, 11]"
11,6호선,공덕역,626,20220929,20221228,647,봉화산역,616,새절역,627,효창공원앞역,0,0,TUE,08,50,"[29, 32, 39, 28, 37, 30, 30, 23]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,TUE,08,00,"[49, 45, 64, 58, 54, 39, 36, 48]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,TUE,08,10,"[43, 45, 80, 59, 55, 59, 55, 60]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,TUE,08,20,"[43, 49, 75, 65, 66, 53, 56, 48]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,TUE,08,30,"[48, 39, 71, 65, 74, 53, 53, 46]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,TUE,08,40,"[44, 46, 63, 49, 55, 54, 44, 36]"
