,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,congestionCar
5,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,230,신림역,0,0,SAT,07,20,"[20, 22, 29, 29, 41, 34, 33, 26, 26, 31]"
5,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,230,신림역,0,0,SAT,07,30,"[19, 32, 30, 22, 35, 43, 30, 34, 28, 37]"
5,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,230,신림역,0,0,SAT,07,40,"[20, 28, 35, 40, 50, 42, 40, 29, 39, 36]"
5,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,230,신림역,0,0,SAT,07,50,"[21, 28, 32, 38, 44, 39, 37, 37, 31, 44]"
6,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,228,서울대입구역,1,0,SAT,07,00,"[5, 7, 8, 15, 10, 9, 14, 8, 9, 5]"
6,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,228,서울대입구역,1,0,SAT,07,10,"[5, 6, 7, 18, 9, 8, 11, 7, 5, 5]"
6,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,228,서울대입구역,1,0,SAT,07,20,"[3, 6, 8, 12, 10, 5, 9, 6, 6, 5]"
6,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,228,서울대입구역,1,0,SAT,07,30,"[5, 9, 5, 13, 13, 9, 9, 7, 12, 7]"
6,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,228,서울대입구역,1,0,SAT,07,40,"[4, 4, 10, 11, 9, 11, 7, 10, 8, 6]"
6,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,228,서울대입구역,1,0,SAT,07,50,"[8, 10, 10, 17, 9, 12, 13, 15, 10, 7]"
15,2호선,봉천역,229,20221001,20221231,234,신도림역,211-R,성수역,230,신림역,0,0,SAT,07,30,"[7, 12, 11, 8, 12, 15, 11, 12, 10, 13]"
15,2호선,봉천역,229,20221001,20221231,234,신도림역,211-R,성수역,230,신림역,0,0,SAT,07,40,"[12, 17, 21, 24, 31, 26, 24, 18, 24, 22]"
15,2호선,봉천역,229,20221001,20221231,234,신도림역,211-R,성수역,230,신림역,0,0,SAT,07,50,"[13, 17, 20, 24, 28, 24, 23, 23, 20, 28]"
3,2호선,봉천역,229,20221001,20221231,211,성수역,211,성수역,230,신림역,0,0,WED,19,00,"[11, 15, 18, 19, 25, 19, 17, 16, 14, 16]"
3,2호선,봉천역,229,20221001,20221231,211,성수역,211,성수역,230,신림역,0,0,WED,19,10,"[20, 31, 33, 40, 49, 38, 35, 34, 30, 31]"
3,2호선,봉천역,229,20221001,20221231,211,성수역,211,성수역,230,신림역,0,0,WED,19,20,"[25, 26, 34, 42, 49, 38, 31, 36, 30, 29]"
